5.276	0
5.284	0
5.292	0
5.3	0
5.308	0
5.316	0
5.324	0
5.332	0
5.34	0
5.348	0
5.356	0
5.364	0
5.372	0
5.38	0
5.388	0
5.396	0
5.404	0
5.412	0
5.42	0
5.428	0
5.436	0
5.444	0
5.452	0
5.46	0
5.468	0
5.476	0
5.484	0
5.492	0
5.5	0
5.508	0
5.516	0
5.524	0
5.532	0
5.54	0
5.548	0
5.556	0
5.564	0
5.572	0
5.58	0
5.588	0
5.596	0
5.604	0
5.612	0
5.62	0
5.628	0
5.636	0
5.644	0
5.652	0
5.66	0
5.668	0
5.676	0
5.684	0
5.692	0
5.7	0
5.708	0
5.716	0
5.724	0
5.732	0
5.74	0
5.748	0
5.756	0
5.764	0
5.772	0
5.78	0
5.788	0
5.796	0
5.804	0
5.812	0
5.82	0
5.828	0
5.836	0
5.844	0
5.852	0
5.86	0
5.868	0
5.876	0
5.884	0
5.892	0
5.9	0
5.908	0
5.916	0
5.924	0
5.932	0
5.94	0
5.948	0
5.956	0
5.964	0
5.972	0
5.98	0
5.988	0
5.996	0
6.004	0
6.012	0
6.02	0
6.028	0
6.036	0
6.044	0
6.052	0
6.06	0
6.068	0
6.076	0
6.084	0
6.092	0
6.1	0
6.108	0
6.116	0
6.124	0
6.132	0
6.14	0
6.148	0
6.156	0
6.164	0
6.172	0
6.18	0
6.188	0
6.196	0
6.204	0
6.212	0
6.22	0
6.228	0
6.236	0
6.244	0
6.252	0
6.26	0
6.268	0
6.276	0
6.284	0
6.292	0
6.3	0
6.308	0
6.316	0
6.324	0
6.332	0
6.34	0
6.348	0
6.356	0
6.364	0
6.372	0
6.38	0
6.388	0
6.396	0
6.404	0
6.412	0
6.42	0
6.428	0
6.436	0
6.444	0
6.452	0
6.46	0
6.468	0
6.476	0
6.484	0
6.492	0
6.5	0
6.508	0
6.516	0
6.524	0
6.532	0
6.54	0
6.548	0
6.556	0
6.564	0
6.572	0
6.58	0
6.588	0
6.596	0
6.604	0
6.612	0
6.62	0
6.628	0
6.636	0
6.644	0
6.652	0
6.66	0
6.668	0
6.676	0
6.684	0
6.692	0
6.7	0
6.708	0
6.716	0
6.724	0
6.732	0
6.74	0
6.748	0
6.756	0
6.764	0
6.772	0
6.78	0
6.788	0
6.796	0
6.804	0
6.812	0
6.82	0
6.828	0
6.836	0
6.844	0
6.852	0
6.86	0
6.868	0
6.876	0
6.884	0
6.892	0
6.9	0
6.908	0
6.916	0
6.924	0
6.932	0
6.94	0
6.948	0
6.956	0
6.964	0
6.972	0
6.98	0
6.988	0
6.996	0
7.004	0
7.012	0
7.02	0
7.028	0
7.036	0
7.044	0
7.052	0
7.06	0
7.068	0
7.076	0
7.084	0
7.092	0
7.1	0
7.108	0
7.116	0
7.124	0
7.132	0
7.14	0
7.148	0
7.156	0
7.164	0
7.172	0
7.18	0
7.188	0
7.196	0
7.204	0
7.212	0
7.22	0
7.228	0
7.236	0
7.244	0
7.252	0
7.26	0
7.268	0
7.276	0
7.284	0
7.292	0
7.3	0
7.308	0
7.316	0
7.324	0
7.332	0
7.34	0
7.348	0
7.356	0
7.364	0
7.372	0
7.38	0
7.388	0
7.396	0
7.404	0
7.412	0
7.42	0
7.428	0
7.436	0
7.444	0
7.452	0
7.46	0
7.468	0
7.476	0
7.484	0
7.492	0
7.5	0
7.508	0
7.516	0
7.524	0
7.532	0
7.54	0
7.548	0
7.556	0
7.564	0
7.572	0
7.58	0
7.588	0
7.596	0
7.604	0
7.612	0
7.62	0
7.628	0
7.636	0
7.644	0
7.652	0
7.66	0
7.668	0
7.676	0
7.684	0
7.692	0
7.7	0
7.708	0
7.716	0
7.724	0
7.732	0
7.74	0
7.748	0
7.756	0
7.764	0
7.772	0
7.78	0
7.788	0
7.796	0
7.804	0
7.812	0
7.82	0
7.828	0
7.836	0
7.844	0
7.852	0
7.86	0
7.868	0
7.876	0
7.884	0
7.892	0
7.9	0
7.908	0
7.916	0
7.924	0
7.932	0
7.94	0
7.948	0
7.956	0
7.964	0
7.972	0
7.98	0
7.988	0
7.996	0
