6.724	0
6.732	0
6.74	0
6.748	0
6.756	0
6.764	0
6.772	0
6.78	0
6.788	0
6.796	0
6.804	0
6.812	0
6.82	0
6.828	0
6.836	0
6.844	0
6.852	0
6.86	0
6.868	0
6.876	0
6.884	0
6.892	0
6.9	0
6.908	0
6.916	0
6.924	0
6.932	0
6.94	0
6.948	0
6.956	0
6.964	0
6.972	0
6.98	0
6.988	0
6.996	0
7.004	0
7.012	0
7.02	0
7.028	0
7.036	0
7.044	0
7.052	0
7.06	0
7.068	0
7.076	0
7.084	0
7.092	0
7.1	0
7.108	0
7.116	0
7.124	0
7.132	0
7.14	0
7.148	0
7.156	0
7.164	0
7.172	0
7.18	0
7.188	0
7.196	0
7.204	0
7.212	0
7.22	0
7.228	0
7.236	0
7.244	0
7.252	0
7.26	0
7.268	0
7.276	0
7.284	0
7.292	0
7.3	0
7.308	0
7.316	0
7.324	0
7.332	0
7.34	0
7.348	0
7.356	0
7.364	0
7.372	0
7.38	0
7.388	0
7.396	0
7.404	0
7.412	0
7.42	0
7.428	0
7.436	0
7.444	0
7.452	0
7.46	0
7.468	0
7.476	0
7.484	0
7.492	0
7.5	0
7.508	0
7.516	0
7.524	0
7.532	0
7.54	0
7.548	0
7.556	0
7.564	0
7.572	0
7.58	0
7.588	0
7.596	0
7.604	0
7.612	0
7.62	0
7.628	0
7.636	0
7.644	0
7.652	0
7.66	0
7.668	0
7.676	0
7.684	0
7.692	0
7.7	0
7.708	0
7.716	0
7.724	0
7.732	0
7.74	0
7.748	0
7.756	0
7.764	0
7.772	0
7.78	0
7.788	0
7.796	0
7.804	0
7.812	0
7.82	0
7.828	0
7.836	0
7.844	0
7.852	0
7.86	0
7.868	0
7.876	0
7.884	0
7.892	0
7.9	0
7.908	0
7.916	0
7.924	0
7.932	0
7.94	0
7.948	0
7.956	0
7.964	0
7.972	0
7.98	0
7.988	0
7.996	0
